OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,Site description,HUC,Latitude,Longitude,Waterbody type,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,Parameter,USGSPCode,ResultMeasureValue,MethodSpecificationName,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultCommentText,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800926,6/19/2018,10:45:00,EDT,USGS-01645725,,2070008,38.903167,-77.3185954,Stream,54636683,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,37.3,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",7/10/2018,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800103,10/26/2017,8:30:00,EDT,USGS-0164577696,,2070008,38.9206667,-77.316373,Stream,18486917,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,38.2,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/6/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800942,6/18/2018,17:15:00,EDT,USGS-01645850,,2070008,38.9506661,-77.284705,Stream,54646133,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,38.4,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",7/2/2018,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800105,10/25/2017,13:30:00,EDT,USGS-01645745,,2070008,38.9099444,-77.33775,Stream,84061960,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,38.5,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/13/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800086,10/25/2017,9:15:00,EDT,USGS-0164592501,,2070008,38.9719167,-77.2768611,Stream,84296257,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,38.6,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/14/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800929,6/19/2018,8:30:00,EDT,USGS-0164572424,,2070008,38.9006671,-77.3172065,Stream,82313335,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,39.7,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",7/10/2018,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800087,10/25/2017,10:30:00,EDT,USGS-0164585869,,2070008,38.9657222,-77.2879722,Stream,84061782,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,39.7,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/13/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800106,10/26/2017,8:15:00,EDT,USGS-0164573302,,2070008,38.9205556,-77.3165,Stream,84420950,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,40.2,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/8/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800928,6/19/2018,11:45:00,EDT,USGS-01645704,,2070008,38.8846952,-77.3324293,Stream,82220405,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,40.3,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",7/10/2018,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800102,10/25/2017,11:00:00,EDT,USGS-0164582028,,2070008,38.9531389,-77.2915556,Stream,84734246,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,40.3,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/13/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800104,10/25/2017,13:45:00,EDT,USGS-01645762,,2070008,38.9088892,-77.3382627,Stream,83657582,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,40.4,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/8/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800088,10/25/2017,15:45:00,EDT,USGS-0164577971,,2070008,38.9304167,-77.3080833,Stream,83979212,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,40.7,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/13/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800100,10/25/2017,16:30:00,EDT,USGS-01645844,,2070008,38.9390278,-77.2576389,Stream,83979300,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,40.7,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/13/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800938,6/19/2018,10:15:00,EDT,USGS-0164581169,,2070008,38.9314998,-77.2974834,Stream,54642791,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,42.9,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",7/10/2018,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800078,10/26/2017,10:30:00,EDT,USGS-0164571592,,2070008,38.9002917,-77.3169889,Stream,83915395,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,44.1,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/14/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800116,10/26/2017,8:30:00,EDT,USGS-0164571012,,2070008,38.9006671,-77.3174843,Stream,84299021,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,44.5,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/8/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800101,10/25/2017,12:15:00,EDT,USGS-01645850,,2070008,38.9506661,-77.284705,Stream,83979375,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,44.9,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/13/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800108,10/25/2017,15:00:00,EDT,USGS-01645704,,2070008,38.8846952,-77.3324293,Stream,84296347,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,45,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/8/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800107,10/26/2017,9:45:00,EDT,USGS-01645725,,2070008,38.903167,-77.3185954,Stream,84197902,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,45.2,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/8/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800098,10/25/2017,9:30:00,EDT,USGS-0164599725,,2070008,38.9756944,-77.2464444,Stream,84061870,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,45.4,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/14/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800940,6/18/2018,16:45:00,EDT,USGS-0164583313,,2070008,38.9320278,-77.2631111,Stream,54712202,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,46.1,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",7/10/2018,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800941,6/18/2018,15:45:00,EDT,USGS-01645844,,2070008,38.9390278,-77.2576389,Stream,54642882,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,46.1,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",7/10/2018,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01700712,3/21/2017,10:00:00,EDT,USGS-01632909,,2070006,38.7109497,-78.620848,Stream,17788917,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,46.8,,Accepted,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",3/28/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800115,10/25/2017,17:00:00,EDT,USGS-0164581169,,2070008,38.9314998,-77.2974834,Stream,84197971,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,47.5,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/13/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800093,10/26/2017,8:15:00,EDT,USGS-0164580569,,2070008,38.9166111,-77.28425,Stream,18487017,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,48,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/13/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800076,10/26/2017,8:45:00,EDT,USGS-0164572424,,2070008,38.9006671,-77.3172065,Stream,83489456,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,49.3,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/6/2017,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01900092,10/23/2018,18:45:00,EDT,USGS-01632833,,2070006,38.4994444,-78.7394444,Stream,96844634,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,49.7,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/5/2018,holding time exceededsee result comment,
USGS-VA,USGS Virginia Water Science Center,nwisva.01.01800099,10/25/2017,17:15:00,EDT,USGS-0164583313,,2070008,38.9320278,-77.2631111,Stream,84061947,,,"Alkalinity, total, Dissolved, lab mg/l CaCO3",29801,50.6,,Preliminary,,Actual,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01 Holding-Time Violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01.,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",https://www.nemi.gov/methods/method_summary/8898/,,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",11/13/2017,holding time exceededsee result comment,
