FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,FSF_COLL_DATETIME,FSF_STA_ID,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_DIGESTION_DATE,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,TSR_PG_SPC_PARAMETER_CODE,TSR_CAS_NUM,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_CONCENTRATION_VALUE,TSR_UNCORR_DRY
V99S020,1999-08-24T00:00:00Z,4ARAC001.20,,1999-08-25T00:00:00Z,1999-08-26T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-23T00:00:00Z,1,0.057,,7439-97-6,,RICE,,,,0.057,,,,0.057,,,1999-08-24T00:00:00Z,4ARAC001.20,1999-08-25T00:00:00Z,1999-08-26T00:00:00Z,R,1,V99S020,1999-10-23T00:00:00Z,2000-02-23T00:00:00Z,1,0.057,7439-97-6,7439-97-6,RICE,2000-02-23T00:00:00Z,0.057,0.057
V99S020,1999-08-24T00:00:00Z,4ARAC001.20,,1999-08-25T00:00:00Z,1999-08-26T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-23T00:00:00Z,1,6.2,,7440-02-0,,RICE,,,,6.2,,,,6.2,,,1999-08-24T00:00:00Z,4ARAC001.20,1999-08-25T00:00:00Z,1999-08-26T00:00:00Z,R,1,V99S020,1999-10-23T00:00:00Z,2000-02-23T00:00:00Z,1,6.2,7440-02-0,7440-02-0,RICE,2000-02-23T00:00:00Z,6.2,6.2
V99S020,1999-08-24T00:00:00Z,4ARAC001.20,,1999-08-25T00:00:00Z,1999-08-26T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-23T00:00:00Z,1,8.7,,7439-92-1,,RICE,,,,8.7,,,,8.7,,,1999-08-24T00:00:00Z,4ARAC001.20,1999-08-25T00:00:00Z,1999-08-26T00:00:00Z,R,1,V99S020,1999-10-23T00:00:00Z,2000-02-23T00:00:00Z,1,8.7,7439-92-1,7439-92-1,RICE,2000-02-23T00:00:00Z,8.7,8.7
V99S020,1999-08-24T00:00:00Z,4ARAC001.20,,1999-08-25T00:00:00Z,1999-08-26T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-23T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,1999-08-24T00:00:00Z,4ARAC001.20,1999-08-25T00:00:00Z,1999-08-26T00:00:00Z,R,1,V99S020,1999-10-23T00:00:00Z,2000-02-23T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2000-02-23T00:00:00Z,0.5,0.5
V99S020,1999-08-24T00:00:00Z,4ARAC001.20,,1999-08-25T00:00:00Z,1999-08-26T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-23T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,1999-08-24T00:00:00Z,4ARAC001.20,1999-08-25T00:00:00Z,1999-08-26T00:00:00Z,R,1,V99S020,1999-10-23T00:00:00Z,2000-02-23T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2000-02-23T00:00:00Z,0.5,0.5
V99S020,1999-08-24T00:00:00Z,4ARAC001.20,,1999-08-25T00:00:00Z,1999-08-26T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-23T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,1999-08-24T00:00:00Z,4ARAC001.20,1999-08-25T00:00:00Z,1999-08-26T00:00:00Z,R,1,V99S020,1999-10-23T00:00:00Z,2000-02-23T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2000-02-23T00:00:00Z,0.3,0.3
V99S020,1999-08-24T00:00:00Z,4ARAC001.20,,1999-08-25T00:00:00Z,1999-08-26T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-23T00:00:00Z,1,48,,7440-66-6,,RICE,,,,48,,,,48,,,1999-08-24T00:00:00Z,4ARAC001.20,1999-08-25T00:00:00Z,1999-08-26T00:00:00Z,R,1,V99S020,1999-10-23T00:00:00Z,2000-02-23T00:00:00Z,1,48,7440-66-6,7440-66-6,RICE,2000-02-23T00:00:00Z,48,48
V99S021,1999-06-30T00:00:00Z,4ARNF013.60,,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,1999-12-30T00:00:00Z,1,1.3,,7429-90-5,,RICE,,,,1.3,,,,1.3,,,1999-06-30T00:00:00Z,4ARNF013.60,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,R,1,V99S021,1999-08-29T00:00:00Z,1999-12-30T00:00:00Z,1,1.3,7429-90-5,7429-90-5,RICE,1999-12-30T00:00:00Z,1.3,1.3
V99S021,1999-06-30T00:00:00Z,4ARNF013.60,,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,1999-12-30T00:00:00Z,1,0.27,,7440-22-4,,RICE,,,,0.27,,,,0.27,,,1999-06-30T00:00:00Z,4ARNF013.60,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,R,1,V99S021,1999-08-29T00:00:00Z,1999-12-30T00:00:00Z,1,0.27,7440-22-4,7440-22-4,RICE,1999-12-30T00:00:00Z,0.27,0.27
V99S021,1999-06-30T00:00:00Z,4ARNF013.60,,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,1999-12-30T00:00:00Z,1,3.6,,7440-38-2,,RICE,,,,3.6,,,,3.6,,,1999-06-30T00:00:00Z,4ARNF013.60,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,R,1,V99S021,1999-08-29T00:00:00Z,1999-12-30T00:00:00Z,1,3.6,7440-38-2,7440-38-2,RICE,1999-12-30T00:00:00Z,3.6,3.6
V99S021,1999-06-30T00:00:00Z,4ARNF013.60,,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,1999-12-30T00:00:00Z,1,0.13,,7440-43-9,,RICE,,,,0.13,,,,0.13,,,1999-06-30T00:00:00Z,4ARNF013.60,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,R,1,V99S021,1999-08-29T00:00:00Z,1999-12-30T00:00:00Z,1,0.13,7440-43-9,7440-43-9,RICE,1999-12-30T00:00:00Z,0.13,0.13
V99S021,1999-06-30T00:00:00Z,4ARNF013.60,,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,1999-12-30T00:00:00Z,1,12,,7440-47-3,,RICE,,,,12,,,,12,,,1999-06-30T00:00:00Z,4ARNF013.60,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,R,1,V99S021,1999-08-29T00:00:00Z,1999-12-30T00:00:00Z,1,12,7440-47-3,7440-47-3,RICE,1999-12-30T00:00:00Z,12,12
V99S021,1999-06-30T00:00:00Z,4ARNF013.60,,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,1999-12-30T00:00:00Z,1,0.5,,7440-50-8,,RICE,,,,0.5,,,,0.5,,,1999-06-30T00:00:00Z,4ARNF013.60,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,R,1,V99S021,1999-08-29T00:00:00Z,1999-12-30T00:00:00Z,1,0.5,7440-50-8,7440-50-8,RICE,1999-12-30T00:00:00Z,0.5,0.5
V99S021,1999-06-30T00:00:00Z,4ARNF013.60,,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,1999-12-30T00:00:00Z,1,0.074,,7439-97-6,,RICE,,,,0.074,,,,0.074,,,1999-06-30T00:00:00Z,4ARNF013.60,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,R,1,V99S021,1999-08-29T00:00:00Z,1999-12-30T00:00:00Z,1,0.074,7439-97-6,7439-97-6,RICE,1999-12-30T00:00:00Z,0.074,0.074
V99S021,1999-06-30T00:00:00Z,4ARNF013.60,,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,1999-12-30T00:00:00Z,1,20,,7440-02-0,,RICE,,,,20,,,,20,,,1999-06-30T00:00:00Z,4ARNF013.60,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,R,1,V99S021,1999-08-29T00:00:00Z,1999-12-30T00:00:00Z,1,20,7440-02-0,7440-02-0,RICE,1999-12-30T00:00:00Z,20,20
V99S021,1999-06-30T00:00:00Z,4ARNF013.60,,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,1999-12-30T00:00:00Z,1,11,,7439-92-1,,RICE,,,,11,,,,11,,,1999-06-30T00:00:00Z,4ARNF013.60,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,R,1,V99S021,1999-08-29T00:00:00Z,1999-12-30T00:00:00Z,1,11,7439-92-1,7439-92-1,RICE,1999-12-30T00:00:00Z,11,11
V99S021,1999-06-30T00:00:00Z,4ARNF013.60,,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,1999-12-30T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,1999-06-30T00:00:00Z,4ARNF013.60,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,R,1,V99S021,1999-08-29T00:00:00Z,1999-12-30T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,1999-12-30T00:00:00Z,0.5,0.5
V99S021,1999-06-30T00:00:00Z,4ARNF013.60,,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,1999-12-30T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,1999-06-30T00:00:00Z,4ARNF013.60,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,R,1,V99S021,1999-08-29T00:00:00Z,1999-12-30T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,1999-12-30T00:00:00Z,0.5,0.5
V99S021,1999-06-30T00:00:00Z,4ARNF013.60,,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,1999-12-30T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,1999-06-30T00:00:00Z,4ARNF013.60,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,R,1,V99S021,1999-08-29T00:00:00Z,1999-12-30T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,1999-12-30T00:00:00Z,0.3,0.3
V99S021,1999-06-30T00:00:00Z,4ARNF013.60,,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,1999-12-30T00:00:00Z,1,87,,7440-66-6,,RICE,,,,87,,,,87,,,1999-06-30T00:00:00Z,4ARNF013.60,1999-07-01T00:00:00Z,1999-07-02T00:00:00Z,R,1,V99S021,1999-08-29T00:00:00Z,1999-12-30T00:00:00Z,1,87,7440-66-6,7440-66-6,RICE,1999-12-30T00:00:00Z,87,87
V99S022,1999-08-30T00:00:00Z,4AROA004.54,,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-29T00:00:00Z,1,0.5,,7429-90-5,,RICE,,,,0.5,,,,0.5,,,1999-08-30T00:00:00Z,4AROA004.54,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,R,1,V99S022,1999-10-29T00:00:00Z,2000-02-29T00:00:00Z,1,0.5,7429-90-5,7429-90-5,RICE,2000-02-29T00:00:00Z,0.5,0.5
V99S022,1999-08-30T00:00:00Z,4AROA004.54,,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-29T00:00:00Z,1,0.02,,7440-22-4,,RICE,,,,0.02,,,,0.02,,,1999-08-30T00:00:00Z,4AROA004.54,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,R,1,V99S022,1999-10-29T00:00:00Z,2000-02-29T00:00:00Z,1,0.02,7440-22-4,7440-22-4,RICE,2000-02-29T00:00:00Z,0.02,0.02
V99S022,1999-08-30T00:00:00Z,4AROA004.54,,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-29T00:00:00Z,1,0.5,,7440-38-2,,RICE,,,,0.5,,,,0.5,,,1999-08-30T00:00:00Z,4AROA004.54,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,R,1,V99S022,1999-10-29T00:00:00Z,2000-02-29T00:00:00Z,1,0.5,7440-38-2,7440-38-2,RICE,2000-02-29T00:00:00Z,0.5,0.5
V99S022,1999-08-30T00:00:00Z,4AROA004.54,,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-29T00:00:00Z,1,0.01,,7440-43-9,,RICE,,,,0.01,,,,0.01,,,1999-08-30T00:00:00Z,4AROA004.54,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,R,1,V99S022,1999-10-29T00:00:00Z,2000-02-29T00:00:00Z,1,0.01,7440-43-9,7440-43-9,RICE,2000-02-29T00:00:00Z,0.01,0.01
V99S022,1999-08-30T00:00:00Z,4AROA004.54,,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-29T00:00:00Z,1,23,,7440-47-3,,RICE,,,,23,,,,23,,,1999-08-30T00:00:00Z,4AROA004.54,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,R,1,V99S022,1999-10-29T00:00:00Z,2000-02-29T00:00:00Z,1,23,7440-47-3,7440-47-3,RICE,2000-02-29T00:00:00Z,23,23
V99S022,1999-08-30T00:00:00Z,4AROA004.54,,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-29T00:00:00Z,1,0.5,,7440-50-8,,RICE,,,,0.5,,,,0.5,,,1999-08-30T00:00:00Z,4AROA004.54,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,R,1,V99S022,1999-10-29T00:00:00Z,2000-02-29T00:00:00Z,1,0.5,7440-50-8,7440-50-8,RICE,2000-02-29T00:00:00Z,0.5,0.5
V99S022,1999-08-30T00:00:00Z,4AROA004.54,,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-29T00:00:00Z,1,0.013,,7439-97-6,,RICE,,,,0.013,,,,0.013,,,1999-08-30T00:00:00Z,4AROA004.54,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,R,1,V99S022,1999-10-29T00:00:00Z,2000-02-29T00:00:00Z,1,0.013,7439-97-6,7439-97-6,RICE,2000-02-29T00:00:00Z,0.013,0.013
V99S022,1999-08-30T00:00:00Z,4AROA004.54,,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-29T00:00:00Z,1,11,,7440-02-0,,RICE,,,,11,,,,11,,,1999-08-30T00:00:00Z,4AROA004.54,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,R,1,V99S022,1999-10-29T00:00:00Z,2000-02-29T00:00:00Z,1,11,7440-02-0,7440-02-0,RICE,2000-02-29T00:00:00Z,11,11
V99S022,1999-08-30T00:00:00Z,4AROA004.54,,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-29T00:00:00Z,1,2.6,,7439-92-1,,RICE,,,,2.6,,,,2.6,,,1999-08-30T00:00:00Z,4AROA004.54,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,R,1,V99S022,1999-10-29T00:00:00Z,2000-02-29T00:00:00Z,1,2.6,7439-92-1,7439-92-1,RICE,2000-02-29T00:00:00Z,2.6,2.6
V99S022,1999-08-30T00:00:00Z,4AROA004.54,,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-29T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,1999-08-30T00:00:00Z,4AROA004.54,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,R,1,V99S022,1999-10-29T00:00:00Z,2000-02-29T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2000-02-29T00:00:00Z,0.5,0.5
V99S022,1999-08-30T00:00:00Z,4AROA004.54,,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-29T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,1999-08-30T00:00:00Z,4AROA004.54,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,R,1,V99S022,1999-10-29T00:00:00Z,2000-02-29T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2000-02-29T00:00:00Z,0.5,0.5
V99S022,1999-08-30T00:00:00Z,4AROA004.54,,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-29T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,1999-08-30T00:00:00Z,4AROA004.54,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,R,1,V99S022,1999-10-29T00:00:00Z,2000-02-29T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2000-02-29T00:00:00Z,0.3,0.3
V99S022,1999-08-30T00:00:00Z,4AROA004.54,,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-02-29T00:00:00Z,1,32,,7440-66-6,,RICE,,,,32,,,,32,,,1999-08-30T00:00:00Z,4AROA004.54,1999-08-31T00:00:00Z,1999-09-01T00:00:00Z,R,1,V99S022,1999-10-29T00:00:00Z,2000-02-29T00:00:00Z,1,32,7440-66-6,7440-66-6,RICE,2000-02-29T00:00:00Z,32,32
V99S023,1999-09-09T00:00:00Z,4AROA018.04,,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-03-10T00:00:00Z,1,2.1,,7429-90-5,,RICE,,,,2.1,,,,2.1,,,1999-09-09T00:00:00Z,4AROA018.04,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,R,1,V99S023,1999-11-08T00:00:00Z,2000-03-10T00:00:00Z,1,2.1,7429-90-5,7429-90-5,RICE,2000-03-10T00:00:00Z,2.1,2.1
V99S023,1999-09-09T00:00:00Z,4AROA018.04,,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-03-10T00:00:00Z,1,0.02,,7440-22-4,,RICE,,,,0.02,,,,0.02,,,1999-09-09T00:00:00Z,4AROA018.04,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,R,1,V99S023,1999-11-08T00:00:00Z,2000-03-10T00:00:00Z,1,0.02,7440-22-4,7440-22-4,RICE,2000-03-10T00:00:00Z,0.02,0.02
V99S023,1999-09-09T00:00:00Z,4AROA018.04,,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-03-10T00:00:00Z,1,1.3,,7440-38-2,,RICE,,,,1.3,,,,1.3,,,1999-09-09T00:00:00Z,4AROA018.04,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,R,1,V99S023,1999-11-08T00:00:00Z,2000-03-10T00:00:00Z,1,1.3,7440-38-2,7440-38-2,RICE,2000-03-10T00:00:00Z,1.3,1.3
V99S023,1999-09-09T00:00:00Z,4AROA018.04,,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-03-10T00:00:00Z,1,0.048,,7440-43-9,,RICE,,,,0.048,,,,0.048,,,1999-09-09T00:00:00Z,4AROA018.04,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,R,1,V99S023,1999-11-08T00:00:00Z,2000-03-10T00:00:00Z,1,0.048,7440-43-9,7440-43-9,RICE,2000-03-10T00:00:00Z,0.048,0.048
V99S023,1999-09-09T00:00:00Z,4AROA018.04,,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-03-10T00:00:00Z,1,20,,7440-47-3,,RICE,,,,20,,,,20,,,1999-09-09T00:00:00Z,4AROA018.04,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,R,1,V99S023,1999-11-08T00:00:00Z,2000-03-10T00:00:00Z,1,20,7440-47-3,7440-47-3,RICE,2000-03-10T00:00:00Z,20,20
V99S023,1999-09-09T00:00:00Z,4AROA018.04,,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-03-10T00:00:00Z,1,19,,7440-50-8,,RICE,,,,19,,,,19,,,1999-09-09T00:00:00Z,4AROA018.04,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,R,1,V99S023,1999-11-08T00:00:00Z,2000-03-10T00:00:00Z,1,19,7440-50-8,7440-50-8,RICE,2000-03-10T00:00:00Z,19,19
V99S023,1999-09-09T00:00:00Z,4AROA018.04,,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-03-10T00:00:00Z,1,0.084,,7439-97-6,,RICE,,,,0.084,,,,0.084,,,1999-09-09T00:00:00Z,4AROA018.04,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,R,1,V99S023,1999-11-08T00:00:00Z,2000-03-10T00:00:00Z,1,0.084,7439-97-6,7439-97-6,RICE,2000-03-10T00:00:00Z,0.084,0.084
V99S023,1999-09-09T00:00:00Z,4AROA018.04,,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-03-10T00:00:00Z,1,7.2,,7440-02-0,,RICE,,,,7.2,,,,7.2,,,1999-09-09T00:00:00Z,4AROA018.04,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,R,1,V99S023,1999-11-08T00:00:00Z,2000-03-10T00:00:00Z,1,7.2,7440-02-0,7440-02-0,RICE,2000-03-10T00:00:00Z,7.2,7.2
V99S023,1999-09-09T00:00:00Z,4AROA018.04,,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-03-10T00:00:00Z,1,14,,7439-92-1,,RICE,,,,14,,,,14,,,1999-09-09T00:00:00Z,4AROA018.04,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,R,1,V99S023,1999-11-08T00:00:00Z,2000-03-10T00:00:00Z,1,14,7439-92-1,7439-92-1,RICE,2000-03-10T00:00:00Z,14,14
V99S023,1999-09-09T00:00:00Z,4AROA018.04,,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-03-10T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,1999-09-09T00:00:00Z,4AROA018.04,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,R,1,V99S023,1999-11-08T00:00:00Z,2000-03-10T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2000-03-10T00:00:00Z,0.5,0.5
V99S023,1999-09-09T00:00:00Z,4AROA018.04,,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-03-10T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,1999-09-09T00:00:00Z,4AROA018.04,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,R,1,V99S023,1999-11-08T00:00:00Z,2000-03-10T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2000-03-10T00:00:00Z,0.5,0.5
V99S023,1999-09-09T00:00:00Z,4AROA018.04,,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2000-03-10T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,1999-09-09T00:00:00Z,4AROA018.04,1999-09-10T00:00:00Z,1999-09-11T00:00:00Z,R,1,V99S023,1999-11-08T00:00:00Z,2000-03-10T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2000-03-10T00:00:00Z,0.3,0.3
