FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,FSF_COLL_DATETIME,FSF_STA_ID,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSS_TISSUE_SEDIMENT_IND,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_DIGESTION_DATE,FSS_WATER_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,TSR_PG_SPC_PARAMETER_CODE,TSR_CAS_NUM,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY
V98S010,,LAW001.00,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.244589157104492,,,1,16.758,,129-00-0,,HALE,,,,16.758,22.082163151,,16.6720333099365,16.758,,,,LAW001.00,,,S,R,1,V98S010,,,,0.244589157104492,,1,16.758,129-00-0,129-00-0,HALE,,16.758,22.082163151,,16.6720333099365,16.758
V98S010,,LAW001.00,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.244589157104492,,,1,8.799,,56-55-3,,HALE,,,,8.799,11.594519248,,8.75386238098145,8.799,,,,LAW001.00,,,S,R,1,V98S010,,,,0.244589157104492,,1,8.799,56-55-3,56-55-3,HALE,,8.799,11.594519248,,8.75386238098145,8.799
V98S010,,LAW001.00,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.244589157104492,,,1,11.711,,218-01-9,,HALE,,,,11.711,15.431687114,,11.6509237289429,11.711,,,,LAW001.00,,,S,R,1,V98S010,,,,0.244589157104492,,1,11.711,218-01-9,218-01-9,HALE,,11.711,15.431687114,,11.6509237289429,11.711
V98S010,,LAW001.00,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.244589157104492,,,1,13.277,,205-99-2,,HALE,,,,13.277,17.495219009,,13.2088899612427,13.277,,,,LAW001.00,,,S,R,1,V98S010,,,,0.244589157104492,,1,13.277,205-99-2,205-99-2,HALE,,13.277,17.495219009,,13.2088899612427,13.277
V98S010,,LAW001.00,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.244589157104492,,,1,13.547,,207-08-9,,HALE,,,,13.547,17.85100037,,13.4775056838989,13.547,,,,LAW001.00,,,S,R,1,V98S010,,,,0.244589157104492,,1,13.547,207-08-9,207-08-9,HALE,,13.547,17.85100037,,13.4775056838989,13.547
V98S010,,LAW001.00,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.244589157104492,,,1,7.593,,192-97-2,,HALE,,,,7.593,10.005362502,,7.55404853820801,7.593,,,,LAW001.00,,,S,R,1,V98S010,,,,0.244589157104492,,1,7.593,192-97-2,192-97-2,HALE,,7.593,10.005362502,,7.55404853820801,7.593
V98S010,,LAW001.00,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.244589157104492,,,1,8.333,,50-32-8,,HALE,,,,8.333,10.980466973,,8.29025268554688,8.333,,,,LAW001.00,,,S,R,1,V98S010,,,,0.244589157104492,,1,8.333,50-32-8,50-32-8,HALE,,8.333,10.980466973,,8.29025268554688,8.333
V98S010,,LAW001.00,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.244589157104492,,,1,2.002,,198-55-0,,HALE,,,,2.002,2.6380529077,,1.9917299747467,2.002,,,,LAW001.00,,,S,R,1,V98S010,,,,0.244589157104492,,1,2.002,198-55-0,198-55-0,HALE,,2.002,2.6380529077,,1.9917299747467,2.002
V98S010,,LAW001.00,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.244589157104492,,,1,6.785,,193-39-5,,HALE,,,,6.785,8.9406538356,,6.75019359588623,6.785,,,,LAW001.00,,,S,R,1,V98S010,,,,0.244589157104492,,1,6.785,193-39-5,193-39-5,HALE,,6.785,8.9406538356,,6.75019359588623,6.785
V98S010,,LAW001.00,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.244589157104492,,,1,1.877,,53-70-3,,HALE,,,,1.877,2.4733393146,,1.8673712015152,1.877,,,,LAW001.00,,,S,R,1,V98S010,,,,0.244589157104492,,1,1.877,53-70-3,53-70-3,HALE,,1.877,2.4733393146,,1.8673712015152,1.877
V98S010,,LAW001.00,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.244589157104492,,,1,7.905,,191-24-2,,HALE,,,,7.905,10.41648763,,8.33318996429443,7.905,,,,LAW001.00,,,S,R,1,V98S010,,,,0.244589157104492,,1,7.905,191-24-2,191-24-2,HALE,,7.905,10.41648763,,8.33318996429443,7.905
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,25.842,,91-20-3,,HALE,,,,25.842,31.800042053,,6.26460838317871,25.842,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,25.842,91-20-3,91-20-3,HALE,,25.842,31.800042053,,6.26460838317871,25.842
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,7.349,,91-57-6,,HALE,,,,7.349,9.0433599972,,1.78154194355011,7.349,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,7.349,91-57-6,91-57-6,HALE,,7.349,9.0433599972,,1.78154194355011,7.349
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,4.741,,90-12-0,,HALE,,,,4.741,5.8340685463,,1.14931154251099,4.741,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,4.741,90-12-0,90-12-0,HALE,,4.741,5.8340685463,,1.14931154251099,4.741
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,4.476,,92-52-4,,HALE,,,,4.476,5.5079710637,,1.08507025241852,4.476,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,4.476,92-52-4,92-52-4,HALE,,4.476,5.5079710637,,1.08507025241852,4.476
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,7.395,,,,HALE,,,,7.395,9.0999655979,,1.79269325733185,7.395,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,7.395,581-42-0,,HALE,,7.395,9.0999655979,,1.79269325733185,7.395
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,12.992,,208-96-8,,HALE,,,,12.992,15.987390541,,3.14951586723328,12.992,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,12.992,208-96-8,208-96-8,HALE,,12.992,15.987390541,,3.14951586723328,12.992
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,9.487,,83-32-9,,HALE,,,,9.487,11.674289875,,2.29983520507813,9.487,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,9.487,83-32-9,83-32-9,HALE,,9.487,11.674289875,,2.29983520507813,9.487
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,3.868,,2245-38-7,,HALE,,,,3.868,4.7597926887,,0.937679171562195,3.868,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,3.868,2245-38-7,2245-38-7,HALE,,3.868,4.7597926887,,0.937679171562195,3.868
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,17.563,,86-73-7,,HALE,,,,17.563,21.612264475,,4.25761604309082,17.563,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,17.563,86-73-7,86-73-7,HALE,,17.563,21.612264475,,4.25761604309082,17.563
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,40.77,,85-01-8,,HALE,,,,40.77,50.169790051,,9.88344860076904,40.77,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,40.77,85-01-8,85-01-8,HALE,,40.77,50.169790051,,9.88344860076904,40.77
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,9.91,,,,HALE,,,,9.91,12.194815291,,2.40237855911255,9.91,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,9.91,120-12-7,,HALE,,9.91,12.194815291,,2.40237855911255,9.91
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,10.216,,832-69-9,,HALE,,,,10.216,12.571365591,,2.47655892372131,10.216,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,10.216,832-69-9,832-69-9,HALE,,10.216,12.571365591,,2.47655892372131,10.216
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,82.436,,206-44-0,,HALE,,,,82.436,101.44215876,,19.9841060638428,82.436,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,82.436,206-44-0,206-44-0,HALE,,82.436,101.44215876,,19.9841060638428,82.436
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,91.008,,129-00-0,,HALE,,,,91.008,111.9904894,,22.062126159668,91.008,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,91.008,129-00-0,129-00-0,HALE,,91.008,111.9904894,,22.062126159668,91.008
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,21.364,,56-55-3,,HALE,,,,21.364,26.289609876,,5.17905330657959,21.364,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,21.364,56-55-3,56-55-3,HALE,,21.364,26.289609876,,5.17905330657959,21.364
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,29.068,,218-01-9,,HALE,,,,29.068,35.769817444,,7.04665422439575,29.068,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,29.068,218-01-9,218-01-9,HALE,,29.068,35.769817444,,7.04665422439575,29.068
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,28.047,,205-99-2,,HALE,,,,28.047,34.513419219,,6.79914379119873,28.047,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,28.047,205-99-2,205-99-2,HALE,,28.047,34.513419219,,6.79914379119873,28.047
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,28.568,,207-08-9,,HALE,,,,28.568,35.154539175,,6.92544412612915,28.568,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,28.568,207-08-9,207-08-9,HALE,,28.568,35.154539175,,6.92544412612915,28.568
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,28.386,,192-97-2,,HALE,,,,28.386,34.930577885,,6.88132381439209,28.386,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,28.386,192-97-2,192-97-2,HALE,,28.386,34.930577885,,6.88132381439209,28.386
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,25.34,,50-32-8,,HALE,,,,25.34,31.182302671,,6.14291381835938,25.34,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,25.34,50-32-8,50-32-8,HALE,,25.34,31.182302671,,6.14291381835938,25.34
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,478.501,,198-55-0,,HALE,,,,478.501,588.82253395,,115.998039245605,478.501,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,478.501,198-55-0,198-55-0,HALE,,478.501,588.82253395,,115.998039245605,478.501
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,10.488,,193-39-5,,HALE,,,,10.488,12.90607697,,2.54249715805054,10.488,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,10.488,193-39-5,193-39-5,HALE,,10.488,12.90607697,,2.54249715805054,10.488
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,3.053,,53-70-3,,HALE,,,,3.053,3.7568891103,,0.740107178688049,3.053,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,3.053,53-70-3,53-70-3,HALE,,3.053,3.7568891103,,0.740107178688049,3.053
V98S011,,NTW011.90,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.803010482788086,,,1,14.213,,191-24-2,,HALE,,,,14.213,17.489900073,,3.44551038742065,14.213,,,,NTW011.90,,,S,R,1,V98S011,,,,0.803010482788086,,1,14.213,191-24-2,191-24-2,HALE,,14.213,17.489900073,,3.44551038742065,14.213
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,5.276,,91-20-3,,HALE,,,,5.276,6.85310894,,3.17984247207642,5.276,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,5.276,91-20-3,91-20-3,HALE,,5.276,6.85310894,,3.17984247207642,5.276
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,5.634,,91-57-6,,HALE,,,,5.634,7.3181227763,,3.39560890197754,5.634,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,5.634,91-57-6,91-57-6,HALE,,5.634,7.3181227763,,3.39560890197754,5.634
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,2.61,,90-12-0,,HALE,,,,2.61,3.3901846727,,1.57304573059082,2.61,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,2.61,90-12-0,90-12-0,HALE,,2.61,3.3901846727,,1.57304573059082,2.61
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,1.903,,92-52-4,,HALE,,,,1.903,2.471847292,,1.14693713188171,1.903,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,1.903,92-52-4,92-52-4,HALE,,1.903,2.471847292,,1.14693713188171,1.903
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,4.887,,,,HALE,,,,4.887,6.3478285424,,2.945392370224,4.887,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,4.887,581-42-0,,HALE,,4.887,6.3478285424,,2.945392370224,4.887
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,2.259,,208-96-8,,HALE,,,,2.259,2.9342632857,,1.3614981174469,2.259,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,2.259,208-96-8,208-96-8,HALE,,2.259,2.9342632857,,1.3614981174469,2.259
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,2.047,,83-32-9,,HALE,,,,2.047,2.6588919636,,1.2337259054184,2.047,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,2.047,83-32-9,83-32-9,HALE,,2.047,2.6588919636,,1.2337259054184,2.047
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,2.452,,2245-38-7,,HALE,,,,2.452,3.1849551025,,1.47781920433044,2.452,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,2.452,2245-38-7,2245-38-7,HALE,,2.452,3.1849551025,,1.47781920433044,2.452
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,4.415,,86-73-7,,HALE,,,,4.415,5.7347376744,,2.66091823577881,4.415,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,4.415,86-73-7,86-73-7,HALE,,4.415,5.7347376744,,2.66091823577881,4.415
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,13.716,,85-01-8,,HALE,,,,13.716,17.81600497,,8.26662635803223,13.716,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,13.716,85-01-8,85-01-8,HALE,,13.716,17.81600497,,8.26662635803223,13.716
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,5.869,,,,HALE,,,,5.869,7.623369289,,3.53724336624146,5.869,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,5.869,120-12-7,,HALE,,5.869,7.623369289,,3.53724336624146,5.869
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,3.983,,832-69-9,,HALE,,,,3.983,5.1736036596,,2.40055203437805,3.983,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,3.983,832-69-9,832-69-9,HALE,,3.983,5.1736036596,,2.40055203437805,3.983
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,228.46,,206-44-0,,HALE,,,,228.46,296.75156718,,137.692733764648,228.46,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,228.46,206-44-0,206-44-0,HALE,,228.46,296.75156718,,137.692733764648,228.46
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,104.432,,129-00-0,,HALE,,,,104.432,135.64895239,,62.9411125183106,104.432,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,104.432,129-00-0,129-00-0,HALE,,104.432,135.64895239,,62.9411125183106,104.432
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,48.836,,56-55-3,,HALE,,,,48.836,63.434122099,,29.4334335327148,48.836,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,48.836,56-55-3,56-55-3,HALE,,48.836,63.434122099,,29.4334335327148,48.836
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,65.101,,218-01-9,,HALE,,,,65.101,84.56107754,,39.2363395690918,65.101,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,65.101,218-01-9,218-01-9,HALE,,65.101,84.56107754,,39.2363395690918,65.101
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,70.588,,205-99-2,,HALE,,,,70.588,91.688258881,,42.5433502197266,70.588,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,70.588,205-99-2,205-99-2,HALE,,70.588,91.688258881,,42.5433502197266,70.588
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,60.345,,207-08-9,,HALE,,,,60.345,78.383407692,,36.3698997497559,60.345,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,60.345,207-08-9,207-08-9,HALE,,60.345,78.383407692,,36.3698997497559,60.345
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,28.775,,192-97-2,,HALE,,,,28.775,37.376461286,,17.3426780700684,28.775,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,28.775,192-97-2,192-97-2,HALE,,28.775,37.376461286,,17.3426780700684,28.775
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,34.802,,50-32-8,,HALE,,,,34.802,45.205060146,,20.9751472473145,34.802,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,34.802,50-32-8,50-32-8,HALE,,34.802,45.205060146,,20.9751472473145,34.802
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,40.405,,198-55-0,,HALE,,,,40.405,52.482916361,,24.3520736694336,40.405,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,40.405,198-55-0,198-55-0,HALE,,40.405,52.482916361,,24.3520736694336,40.405
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,46.284,,193-39-5,,HALE,,,,46.284,60.119274863,,27.8953437805176,46.284,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,46.284,193-39-5,193-39-5,HALE,,46.284,60.119274863,,27.8953437805176,46.284
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,7.466,,53-70-3,,HALE,,,,7.466,9.6977466539,,4.49975442886353,7.466,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,7.466,53-70-3,53-70-3,HALE,,7.466,9.6977466539,,4.49975442886353,7.466
V98S012,,LKN002.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.536013412475586,,,1,53.535,,191-24-2,,HALE,,,,53.535,69.537753431,,55.6302032470703,53.535,,,,LKN002.77,,,S,R,1,V98S012,,,,0.536013412475586,,1,53.535,191-24-2,191-24-2,HALE,,53.535,69.537753431,,55.6302032470703,53.535
V98S013,,CHI003.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.20385311126709,,,1,0.914,,91-20-3,,HALE,,,,0.914,1.2189676987,,0.970298290252686,0.914,,,,CHI003.77,,,S,R,1,V98S013,,,,0.20385311126709,,1,0.914,91-20-3,91-20-3,HALE,,0.914,1.2189676987,,0.970298290252686,0.914
V98S013,,CHI003.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.20385311126709,,,1,0.586,,91-57-6,,HALE,,,,0.586,0.78152633636,,0.622094988822937,0.586,,,,CHI003.77,,,S,R,1,V98S013,,,,0.20385311126709,,1,0.586,91-57-6,91-57-6,HALE,,0.586,0.78152633636,,0.622094988822937,0.586
V98S013,,CHI003.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.20385311126709,,,1,0.434,,90-12-0,,HALE,,,,0.434,0.57880960747,,0.460732460021973,0.434,,,,CHI003.77,,,S,R,1,V98S013,,,,0.20385311126709,,1,0.434,90-12-0,90-12-0,HALE,,0.434,0.57880960747,,0.460732460021973,0.434
V98S013,,CHI003.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.20385311126709,,,1,0.504,,92-52-4,,HALE,,,,0.504,0.67216599578,,0.535044133663178,0.504,,,,CHI003.77,,,S,R,1,V98S013,,,,0.20385311126709,,1,0.504,92-52-4,92-52-4,HALE,,0.504,0.67216599578,,0.535044133663178,0.504
V98S013,,CHI003.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.20385311126709,,,1,0.661,,,,HALE,,,,0.661,0.88155103811,,0.701714634895325,0.661,,,,CHI003.77,,,S,R,1,V98S013,,,,0.20385311126709,,1,0.661,581-42-0,,HALE,,0.661,0.88155103811,,0.701714634895325,0.661
V98S013,,CHI003.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.20385311126709,,,1,0.084,,208-96-8,,HALE,,,,0.084,0.11202766596,,0.0891740247607231,0.084,,,,CHI003.77,,,S,R,1,V98S013,,,,0.20385311126709,,1,0.084,208-96-8,208-96-8,HALE,,0.084,0.11202766596,,0.0891740247607231,0.084
V98S013,,CHI003.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.20385311126709,,,1,0.096,,83-32-9,,HALE,,,,0.096,0.12803161824,,0.101913169026375,0.096,,,,CHI003.77,,,S,R,1,V98S013,,,,0.20385311126709,,1,0.096,83-32-9,83-32-9,HALE,,0.096,0.12803161824,,0.101913169026375,0.096
V98S013,,CHI003.77,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.20385311126709,,,1,0.112,,2245-38-7,,HALE,,,,0.112,0.14937022128,,0.118898697197437,0.112,,,,CHI003.77,,,S,R,1,V98S013,,,,0.20385311126709,,1,0.112,2245-38-7,2245-38-7,HALE,,0.112,0.14937022128,,0.118898697197437,0.112
